Recipients Information=>,FirstName,LastName,Street,City,State,Postal,Country,Email,Phone,Distance(miles),Categories, ,PickUp Information =>,FirstName,LastName,Street,City,State,Postal,Country,Email,Phone,Day of Week
 ,Beverly,Caldwell,4352 Harrison Street,San Francisco,CA,94107,US,BeverlyJCaldwell@gustr.com,415-531-7726,4.396499765652813,['Cold Prepared'], , ,Terry,McCall,2696 Harrison Street,San Francisco,CA,94143,US,TerryAMcCall@dayrep.com,415-478-2303,Saturday
 ,Ruth,Thornell,1807 Meadow Lane,San Francisco,CA,94103,US,RuthJThornell@rhyta.com,707-281-3007,4.396684366003512,[], , ,Carrie,Tolbert,1878 Thunder Road,San Francisco,CA,94108,US,CarrieJTolbert@einrot.com,650-455-2148,Saturday
 ,Wilma,Parker,4737 Wolf Pen Road,San Francisco,CA,94107,US,WilmaLParker@superrito.com,650-426-3556,4.3977671184557545,"['Raw Meat', 'Dairy', 'Seafood', 'Cold Prepared']", , ,Mary,Painter,2051 Roosevelt Street,San Francisco,CA,94108,US,MaryEPainter@fleckens.hu,415-403-2516,Tuesday
 ,Kathryn,McDuffie,2231 Thunder Road,San Francisco,CA,94104,US,KathrynJMcDuffie@superrito.com,650-581-3448,4.3984905282545705,"['Raw Meat', 'Hot Prepared', 'Frozen']", , ,Megan,Boykin,2681 Rardin Drive,San Francisco,CA,94143,US,MeganDBoykin@dayrep.com,650-682-0702,Saturday
 ,Maria,Lee,625 Marietta Street,San Francisco,CA,94103,US,MariaJLee@jourrapide.com,707-598-0429,4.3986902667825,['Frozen'], , ,Charlie,Jones,4039 Black Oak Hollow Road,San Francisco,CA,94107,US,CharlieTJones@gustr.com,408-717-4330,Friday
 ,Jackson,McBride,2592 Jim Rosa Lane,San Francisco,CA,94108,US,JacksonSMcBride@fleckens.hu,415-788-7377,4.3989103919302295,"['Hot Prepared', 'Cold Prepared']", , ,Tara,O'Donnell,3773 Station Street,San Francisco,CA,94107,US,TaraSODonnell@teleworm.us,510-978-2726,Friday
 ,Charlene,Slade,1535 Locust View Drive,San Francisco,CA,94107,US,CharleneBSlade@fleckens.hu,415-997-1282,4.399035144149268,['Raw Meat'], , ,Bryan,Young,1517 Thunder Road,San Francisco,CA,94107,US,BryanFYoung@teleworm.us,650-466-8662,Tuesday
 ,Donna,Michalak,221 Thompson Drive,San Francisco,CA,94108,US,DonnaLMichalak@cuvox.de,510-387-6452,4.399251893067751,['Cold Prepared'], , ,James,Whitehouse,4254 Roosevelt Street,San Francisco,CA,94143,US,JamesNWhitehouse@fleckens.hu,415-371-7474,Wednesday
 ,Marta,Beavers,3169 Roosevelt Street,San Francisco,CA,94112,US,MartaRBeavers@rhyta.com,415-404-9268,4.3992955652605055,"['Raw Meat', 'Hot Prepared']", , ,Kathryn,Matos,4645 Wolf Pen Road,San Francisco,CA,94107,US,KathrynEMatos@armyspy.com,650-412-3344,Saturday
 ,Nancy,Evans,1474 Locust View Drive,San Francisco,CA,94108,US,NancyREvans@einrot.com,415-986-6693,4.400263531660326,['Raw Meat'], , ,Debra,Holt,1672 Driftwood Road,San Francisco,CA,94108,US,DebraEHolt@dayrep.com,408-348-5551,Saturday
 ,Nereida,Seely,4822 Rardin Drive,San Francisco,CA,94124,US,NereidaRSeely@gustr.com,650-732-1251,4.40099035681032,['Cold Prepared'], , ,Kristi,Depalma,493 Ella Street,San Francisco,CA,94143,US,KristiRDepalma@einrot.com,650-260-3103,Thursday
 ,Vicki,Smith,2653 Rardin Drive,San Francisco,CA,94107,US,VickiNSmith@rhyta.com,650-722-6966,4.4010292004669385,['Raw Meat'], , ,Debra,Holt,1672 Driftwood Road,San Francisco,CA,94108,US,DebraEHolt@dayrep.com,408-348-5551,Saturday
 ,Blanche,Vos,4563 Delaware Avenue,San Francisco,CA,94107,US,BlancheMVos@fleckens.hu,415-233-5273,4.401450117067034,['Dairy'], , ,Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,Friday
 ,Scott,Madrid,647 Delaware Avenue,San Francisco,CA,94115,US,ScottSMadrid@cuvox.de,415-346-6478,4.401550347967253,['Cold Prepared'], , ,Steven,Thompson,731 Park Street,San Francisco,CA,94107,US,StevenJThompson@cuvox.de,925-374-4005,Saturday
 ,Dominique,Perry,1583 Delaware Avenue,San Francisco,CA,94104,US,DominiqueMPerry@gustr.com,415-276-2823,4.4030316324407215,"['Raw Meat', 'Dairy']", , ,Olin,Norfleet,3024 Jim Rosa Lane,San Francisco,CA,94104,US,OlinGNorfleet@gustr.com,415-779-9580,Thursday
 ,Carol,Payne,484 Ella Street,San Francisco,CA,94107,US,CarolTPayne@gustr.com,650-297-9398,4.4039297550865495,"['Raw Meat', 'Seafood', 'Hot Prepared', 'Cold Prepared', 'Frozen']", , ,Alex,Fondren,491 Delaware Avenue,San Francisco,CA,94108,US,AlexJFondren@gustr.com,415-248-3427,Wednesday
 ,Noah,Dent,1757 Harrison Street,San Francisco,CA,94108,US,NoahMDent@rhyta.com,415-544-2936,4.403931917186377,[], , ,Vicky,Heffner,1018 Wolf Pen Road,San Francisco,CA,94107,US,VickyHHeffner@gustr.com,650-389-2813,Saturday
 ,Kenneth,Aguilar,7 Locust View Drive,San Francisco,CA,94108,US,KennethPAguilar@rhyta.com,415-994-1972,4.4042323921452144,"['Dairy', 'Hot Prepared']", , ,Ida,Lyon,445 Jim Rosa Lane,San Francisco,CA,94103,US,IdaLLyon@einrot.com,415-863-2076,Saturday
 ,Tammara,Williams,1055 Boring Lane,San Francisco,CA,94122,US,TammaraMWilliams@gustr.com,415-682-8795,4.404494713523922,['Frozen'], , ,Scott,Hansen,3303 Delaware Avenue,San Francisco,CA,94108,US,ScottTHansen@gustr.com,415-272-8312,Thursday
 ,Linda,Brown,2870 Haul Road,San Francisco,CA,94143,US,LindaEBrown@superrito.com,650-999-3353,4.404569190863417,"['Raw Meat', 'Seafood', 'Hot Prepared']", , ,Brett,Sullivan,2784 Ella Street,San Francisco,CA,94107,US,BrettJSullivan@teleworm.us,650-262-4366,Tuesday
 ,Brian,Manchester,473 Duck Creek Road,San Francisco,CA,94107,US,BrianMManchester@dayrep.com,650-749-1367,4.405044184798116,[], , ,Raymond,Bennington,3438 Station Street,San Francisco,CA,94104,US,RaymondCBennington@armyspy.com,510-897-1978,Wednesday
 ,Loren,May,842 Sycamore Street,San Francisco,CA,94107,US,LorenJMay@armyspy.com,408-849-9471,4.4066606549848935,['Frozen'], , ,Carlos,Marsh,3998 Pretty View Lane,San Francisco,CA,94104,US,CarlosKMarsh@einrot.com,707-901-3071,Tuesday
 ,Lucille,Gunn,2006 Roosevelt Street,San Francisco,CA,94115,US,LucilleJGunn@superrito.com,415-409-4133,4.407219001642538,"['Cold Prepared', 'Frozen']", , ,Efrain,Russell,288 Cemetery Street,San Francisco,CA,94104,US,EfrainLRussell@einrot.com,831-740-1513,Saturday
 ,Malcolm,Miller,2423 Hide A Way Road,San Francisco,CA,94108,US,MalcolmMMiller@rhyta.com,408-250-3296,4.407307364887997,['Hot Prepared'], , ,Lucas,Cruz,325 Locust View Drive,San Francisco,CA,94108,US,LucasFCruz@teleworm.us,415-912-5367,Tuesday
 ,Alberto,Johnson,1984 Delaware Avenue,San Francisco,CA,94108,US,AlbertoLJohnson@einrot.com,415-244-9566,4.408294891679934,[], , ,Pat,Andrade,4012 Pretty View Lane,San Francisco,CA,94103,US,PatAAndrade@fleckens.hu,707-929-6765,Saturday
 ,Malka,Weathersby,41 Jim Rosa Lane,San Francisco,CA,94108,US,MalkaDWeathersby@einrot.com,415-781-7825,4.409667278519004,[], , ,Paula,Miller,4253 Harrison Street,San Francisco,CA,94107,US,PaulaPMiller@rhyta.com,415-483-7310,Tuesday
 ,Nellie,Sievers,2569 Thunder Road,San Francisco,CA,94111,US,NellieJSievers@jourrapide.com,650-545-2880,4.41137547469879,"['Seafood', 'Hot Prepared']", , ,Ida,Lyon,445 Jim Rosa Lane,San Francisco,CA,94103,US,IdaLLyon@einrot.com,415-863-2076,Saturday
 ,Amy,Doyle,4916 Duck Creek Road,San Francisco,CA,94108,US,AmyJDoyle@superrito.com,650-862-7394,4.41211016292715,"['Dairy', 'Hot Prepared', 'Frozen']", , ,Brenda,Klein,2067 Rardin Drive,San Francisco,CA,94107,US,BrendaJKlein@dayrep.com,650-678-2950,Friday
 ,Travis,Tiller,1778 Harrison Street,San Francisco,CA,94122,US,TravisETiller@gustr.com,415-504-1194,4.412443833818903,[], , ,Philip,Browne,2428 Duck Creek Road,San Francisco,CA,94104,US,PhilipJBrowne@einrot.com,650-748-7682,Tuesday
 ,Tina,Hursey,730 Clifford Street,San Francisco,CA,94105,US,TinaWHursey@armyspy.com,510-629-2177,4.4134282956656765,[], , ,Ozell,Milburn,347 Meadow Lane,San Francisco,CA,94108,US,OzellBMilburn@fleckens.hu,707-365-8445,Friday
 ,Carolyn,McRae,3044 Jim Rosa Lane,San Francisco,CA,94143,US,CarolynDMcRae@superrito.com,415-768-9876,4.413759614687423,['Frozen'], , ,Christia,Stringer,3288 Station Street,San Francisco,CA,94103,US,ChristiaWStringer@cuvox.de,510-903-7842,Thursday
 ,Eric,Torres,347 Jim Rosa Lane,San Francisco,CA,94108,US,EricATorres@teleworm.us,415-774-8659,4.413791621887637,[], , ,Vincent,Saltsman,3619 Boring Lane,San Francisco,CA,94143,US,VincentCSaltsman@gustr.com,415-644-9191,Thursday
 ,Kenneth,Aguilar,7 Locust View Drive,San Francisco,CA,94108,US,KennethPAguilar@rhyta.com,415-994-1972,4.413898307927059,"['Dairy', 'Hot Prepared']", , ,Joseph,Brown,4589 Meadow Lane,San Francisco,CA,94104,US,JosephLBrown@superrito.com,707-267-8353,Tuesday
 ,Nereida,Seely,4822 Rardin Drive,San Francisco,CA,94124,US,NereidaRSeely@gustr.com,650-732-1251,4.41544487156494,[], , ,Darius,Aycock,1720 Harrison Street,San Francisco,CA,94115,US,DariusJAycock@rhyta.com,415-561-1827,Tuesday
 ,Loren,May,842 Sycamore Street,San Francisco,CA,94107,US,LorenJMay@armyspy.com,408-849-9471,4.416038502080612,[], , ,Diane,Blackston,4881 Cemetery Street,San Francisco,CA,94104,US,DianeRBlackston@einrot.com,831-740-0151,Tuesday
 ,Vicki,Smith,2653 Rardin Drive,San Francisco,CA,94107,US,VickiNSmith@rhyta.com,650-722-6966,4.416227460273935,"['Raw Meat', 'Hot Prepared', 'Frozen']", , ,Mary,Kunkle,2114 Harrison Street,San Francisco,CA,94115,US,MaryJKunkle@cuvox.de,415-563-6969,Thursday
 ,Palmer,Morales,1769 Wolf Pen Road,San Francisco,CA,94143,US,PalmerAMorales@teleworm.us,650-452-1546,4.416594427245854,['Frozen'], , ,Jack,Harms,3433 Black Oak Hollow Road,San Francisco,CA,94108,US,JackBHarms@einrot.com,408-807-4097,Tuesday
 ,Nellie,Sievers,2569 Thunder Road,San Francisco,CA,94111,US,NellieJSievers@jourrapide.com,650-545-2880,4.417067962845066,['Hot Prepared'], , ,Jeremy,Whitehead,3853 Harrison Street,San Francisco,CA,94122,US,JeremyFWhitehead@dayrep.com,415-476-4487,Saturday
 ,James,Pitts,4312 Alexander Avenue,San Francisco,CA,94111,US,JamesFPitts@cuvox.de,925-573-5318,4.417551217953188,[], , ,Francisco,Parrish,348 Ella Street,San Francisco,CA,94107,US,FranciscoJParrish@gustr.com,650-207-2651,Friday
 ,Elizabeth,Jimenez,4534 Wolf Pen Road,San Francisco,CA,94107,US,ElizabethIJimenez@gustr.com,650-412-7569,4.417893442105363,"['Dairy', 'Frozen']", , ,Robert,Eley,4214 Park Street,San Francisco,CA,94124,US,RobertLEley@superrito.com,925-500-5913,Tuesday
 ,Cory,Ross,4150 Locust View Drive,San Francisco,CA,94108,US,CoryTRoss@fleckens.hu,415-984-7662,4.417942643790967,"['Dairy', 'Cold Prepared', 'Frozen']", , ,Rick,Jones,4769 Clifford Street,San Francisco,CA,94124,US,RickFJones@cuvox.de,510-686-4721,Friday
 ,Basil,Mendez,611 Forest Avenue,San Francisco,CA,94143,US,BasilMMendez@armyspy.com,650-202-2768,4.4185000316352685,"['Hot Prepared', 'Frozen']", , ,Brenda,Klein,2067 Rardin Drive,San Francisco,CA,94107,US,BrendaJKlein@dayrep.com,650-678-2950,Friday
 ,Aaron,Jones,2480 Harrison Street,San Francisco,CA,94107,US,AaronCJones@gustr.com,415-483-0135,4.418696422449577,"['Seafood', 'Cold Prepared']", , ,Carroll,Keys,3529 Friendship Lane,San Francisco,CA,94104,US,CarrollRKeys@superrito.com,408-564-8129,Thursday
 ,Palmer,Morales,1769 Wolf Pen Road,San Francisco,CA,94143,US,PalmerAMorales@teleworm.us,650-452-1546,4.4196632202774575,['Cold Prepared'], , ,Carroll,Keys,3529 Friendship Lane,San Francisco,CA,94104,US,CarrollRKeys@superrito.com,408-564-8129,Thursday
 ,Dominique,Perry,1583 Delaware Avenue,San Francisco,CA,94104,US,DominiqueMPerry@gustr.com,415-276-2823,4.419742877787307,[], , ,Gary,Kim,932 Locust View Drive,San Francisco,CA,94108,US,GaryCKim@einrot.com,415-955-4432,Wednesday
 ,Barbara,Corso,4719 Roosevelt Street,San Francisco,CA,94108,US,BarbaraRCorso@rhyta.com,415-403-5561,4.420040539691605,[], , ,Mark,Ruiz,702 Jim Rosa Lane,San Francisco,CA,94143,US,MarkHRuiz@fleckens.hu,415-764-9431,Thursday
 ,Tammara,Williams,1055 Boring Lane,San Francisco,CA,94122,US,TammaraMWilliams@gustr.com,415-682-8795,4.420057423480552,['Frozen'], , ,Daniel,Hill,1255 Meadow Lane,San Francisco,CA,94103,US,DanielLHill@dayrep.com,707-276-7834,Saturday
 ,Charles,Fields,1307 Roosevelt Street,San Francisco,CA,94115,US,CharlesMFields@teleworm.us,415-359-7985,4.420482611815472,"['Raw Meat', 'Seafood']", , ,John,Cain,1563 Delaware Avenue,San Francisco,CA,94110,US,JohnECain@fleckens.hu,415-282-2119,Thursday
 ,Loren,May,842 Sycamore Street,San Francisco,CA,94107,US,LorenJMay@armyspy.com,408-849-9471,4.420973296215778,"['Hot Prepared', 'Frozen']", , ,Megan,Boykin,2681 Rardin Drive,San Francisco,CA,94143,US,MeganDBoykin@dayrep.com,650-682-0702,Saturday
 ,Norma,Irish,2198 Locust View Drive,San Francisco,CA,94143,US,NormaCIrish@dayrep.com,415-972-7097,4.421508721393669,"['Dairy', 'Seafood', 'Cold Prepared']", , ,Nicole,Colon,3105 Locust View Drive,San Francisco,CA,94118,US,NicoleCColon@jourrapide.com,415-876-4014,Friday
 ,Mary,Lininger,470 Roosevelt Street,San Francisco,CA,94107,US,MaryJLininger@dayrep.com,415-375-7962,4.421721304089498,"['Raw Meat', 'Dairy', 'Seafood', 'Cold Prepared']", , ,Megan,Boykin,2681 Rardin Drive,San Francisco,CA,94143,US,MeganDBoykin@dayrep.com,650-682-0702,Saturday
 ,Nellie,Sievers,2569 Thunder Road,San Francisco,CA,94111,US,NellieJSievers@jourrapide.com,650-545-2880,4.42221346423902,['Seafood'], , ,Ella,Murphy,2536 Ella Street,San Francisco,CA,94107,US,EllaJMurphy@superrito.com,650-242-2856,Saturday
 ,David,Austin,4164 Roosevelt Street,San Francisco,CA,94108,US,DavidMAustin@superrito.com,415-434-0591,4.422837923234576,"['Raw Meat', 'Dairy', 'Hot Prepared', 'Cold Prepared']", , ,Olin,Norfleet,3024 Jim Rosa Lane,San Francisco,CA,94104,US,OlinGNorfleet@gustr.com,415-779-9580,Thursday
 ,Vicki,Smith,2653 Rardin Drive,San Francisco,CA,94107,US,VickiNSmith@rhyta.com,650-722-6966,4.4231918482867485,"['Raw Meat', 'Seafood', 'Hot Prepared']", , ,Devin,Greene,4752 Boring Lane,San Francisco,CA,94115,US,DevinDGreene@superrito.com,415-674-3293,Friday
 ,Reggie,Hunter,3041 Boring Lane,San Francisco,CA,94107,US,ReggieTHunter@einrot.com,415-737-1680,4.424537282477403,"['Raw Meat', 'Dairy', 'Cold Prepared', 'Frozen']", , ,Carlos,Marsh,3998 Pretty View Lane,San Francisco,CA,94104,US,CarlosKMarsh@einrot.com,707-901-3071,Tuesday
 ,Melodie,Upson,204 Lindale Avenue,San Francisco,CA,94105,US,MelodieDUpson@jourrapide.com,510-485-8547,4.424667765918735,"['Dairy', 'Hot Prepared']", , ,Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,Friday
 ,Tanya,Wolff,4629 Water Street,San Francisco,CA,94103,US,TanyaAWolff@cuvox.de,925-270-7562,4.424784238233054,[], , ,Raymond,Bennington,3438 Station Street,San Francisco,CA,94104,US,RaymondCBennington@armyspy.com,510-897-1978,Wednesday
 ,Ruth,Thornell,1807 Meadow Lane,San Francisco,CA,94103,US,RuthJThornell@rhyta.com,707-281-3007,4.425011223906148,"['Dairy', 'Cold Prepared']", , ,Lessie,Whitlock,3148 Harrison Street,San Francisco,CA,94122,US,LessieJWhitlock@fleckens.hu,415-502-4054,Saturday
 ,Vicki,Smith,2653 Rardin Drive,San Francisco,CA,94107,US,VickiNSmith@rhyta.com,650-722-6966,4.427949846033968,"['Raw Meat', 'Seafood', 'Hot Prepared']", , ,Billie,Murdock,4232 Harrison Street,San Francisco,CA,94107,US,BillieMMurdock@superrito.com,415-517-8165,Saturday
 ,Kathy,Myers,1327 Emily Renzelli Boulevard,San Francisco,CA,94107,US,KathyTMyers@dayrep.com,831-703-5247,4.428067479445934,['Frozen'], , ,Gary,Kim,932 Locust View Drive,San Francisco,CA,94108,US,GaryCKim@einrot.com,415-955-4432,Wednesday
 ,Dominique,Perry,1583 Delaware Avenue,San Francisco,CA,94104,US,DominiqueMPerry@gustr.com,415-276-2823,4.4283823402496205,['Dairy'], , ,Samantha,Blum,4014 Jim Rosa Lane,San Francisco,CA,94110,US,SamanthaDBlum@superrito.com,415-821-3594,Saturday
 ,Vicki,Smith,2653 Rardin Drive,San Francisco,CA,94107,US,VickiNSmith@rhyta.com,650-722-6966,4.428412994726575,['Seafood'], , ,Samantha,Blum,4014 Jim Rosa Lane,San Francisco,CA,94110,US,SamanthaDBlum@superrito.com,415-821-3594,Saturday
 ,Wanda,Sawyer,702 Roosevelt Street,San Francisco,CA,94108,US,WandaESawyer@teleworm.us,415-403-5569,4.428766570855663,"['Dairy', 'Seafood', 'Frozen']", , ,Daniel,Hill,1255 Meadow Lane,San Francisco,CA,94103,US,DanielLHill@dayrep.com,707-276-7834,Saturday
 ,Joshua,Novick,3869 Wayside Lane,San Francisco,CA,94108,US,JoshuaSNovick@gustr.com,510-303-7800,4.4299513995329685,"['Dairy', 'Hot Prepared']", , ,Aaron,Jenkins,1299 Hillview Drive,San Francisco,CA,94107,US,AaronMJenkins@cuvox.de,707-225-3141,Wednesday
 ,Kenneth,Aguilar,7 Locust View Drive,San Francisco,CA,94108,US,KennethPAguilar@rhyta.com,415-994-1972,4.43073770181085,"['Dairy', 'Hot Prepared']", , ,David,Hunter,1095 Friendship Lane,San Francisco,CA,94108,US,DavidTHunter@superrito.com,408-607-9406,Friday
 ,Ricky,Harris,1117 Lynch Street,San Francisco,CA,94103,US,RickyEHarris@dayrep.com,925-218-8043,4.430942602066802,"['Raw Meat', 'Seafood', 'Hot Prepared']", , ,John,Cain,1563 Delaware Avenue,San Francisco,CA,94110,US,JohnECain@fleckens.hu,415-282-2119,Thursday
 ,Steven,Brown,2440 Wayside Lane,San Francisco,CA,94107,US,StevenMBrown@jourrapide.com,510-322-4900,4.431659137172469,"['Dairy', 'Cold Prepared']", , ,Margaret,Redding,2631 Jim Rosa Lane,San Francisco,CA,94104,US,MargaretMRedding@armyspy.com,415-763-9722,Tuesday
 ,Steven,Sevilla,4642 Station Street,San Francisco,CA,94104,US,StevenSSevilla@jourrapide.com,510-921-4898,4.432383539529809,"['Raw Meat', 'Dairy']", , ,Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,Friday
 ,Tanya,Matthews,1780 Black Oak Hollow Road,San Francisco,CA,94107,US,TanyaKMatthews@teleworm.us,408-702-0996,4.432702345835839,"['Hot Prepared', 'Frozen']", , ,Ester,Valle,102 Delaware Avenue,San Francisco,CA,94107,US,EsterCValle@teleworm.us,415-310-2239,Thursday
 ,James,Pitts,4312 Alexander Avenue,San Francisco,CA,94111,US,JamesFPitts@cuvox.de,925-573-5318,4.4328891230946645,[], , ,Vincent,Saltsman,3619 Boring Lane,San Francisco,CA,94143,US,VincentCSaltsman@gustr.com,415-644-9191,Thursday
 ,Lucille,Gunn,2006 Roosevelt Street,San Francisco,CA,94115,US,LucilleJGunn@superrito.com,415-409-4133,4.4331886186344,[], , ,Bryan,Young,1517 Thunder Road,San Francisco,CA,94107,US,BryanFYoung@teleworm.us,650-466-8662,Tuesday
 ,Sharon,Ashley,1482 Rardin Drive,San Francisco,CA,94107,US,SharonWAshley@rhyta.com,650-648-3736,4.4334026140909035,"['Raw Meat', 'Dairy', 'Cold Prepared']", , ,Jake,Pete,3507 Delaware Avenue,San Francisco,CA,94124,US,JakeKPete@einrot.com,415-341-8461,Thursday
 ,Stanley,Ryan,1394 Station Street,San Francisco,CA,94107,US,StanleyERyan@cuvox.de,510-978-2619,4.4334165080745045,"['Hot Prepared', 'Cold Prepared']", , ,Paul,Nelson,4421 Wolf Pen Road,San Francisco,CA,94107,US,PaulCNelson@fleckens.hu,650-426-6337,Saturday
 ,Marcie,Pennington,452 Duck Creek Road,San Francisco,CA,94105,US,MarcieTPennington@dayrep.com,650-763-7754,4.4336946162407616,['Raw Meat'], , ,Debra,Holt,1672 Driftwood Road,San Francisco,CA,94108,US,DebraEHolt@dayrep.com,408-348-5551,Saturday
 ,Loren,May,842 Sycamore Street,San Francisco,CA,94107,US,LorenJMay@armyspy.com,408-849-9471,4.434786667165229,"['Hot Prepared', 'Frozen']", , ,Beverly,Turner,1570 Harrison Street,San Francisco,CA,94143,US,BeverlyGTurner@jourrapide.com,415-577-2220,Tuesday
 ,Maria,Lee,625 Marietta Street,San Francisco,CA,94103,US,MariaJLee@jourrapide.com,707-598-0429,4.43543130146923,['Dairy'], , ,Jaime,Archey,1411 Jim Rosa Lane,San Francisco,CA,94118,US,JaimeAArchey@armyspy.com,415-752-9466,Thursday
 ,Patricia,Baxter,1445 Friendship Lane,San Francisco,CA,94108,US,PatriciaTBaxter@gustr.com,408-674-2510,4.43747086460616,"['Dairy', 'Seafood']", , ,Daniel,Hill,1255 Meadow Lane,San Francisco,CA,94103,US,DanielLHill@dayrep.com,707-276-7834,Saturday
 ,Colby,Nino,4510 Delaware Avenue,San Francisco,CA,94104,US,ColbyGNino@gustr.com,415-276-7568,4.438797523359456,[], , ,Catherine,Parker,543 Harrison Street,San Francisco,CA,94143,US,CatherineJParker@jourrapide.com,415-577-4220,Tuesday
 ,Richard,Berkey,4623 Locust View Drive,San Francisco,CA,94108,US,RichardTBerkey@gustr.com,415-989-3660,4.439281479899748,"['Raw Meat', 'Dairy', 'Seafood']", , ,Kelly,Johnson,3916 Jim Rosa Lane,San Francisco,CA,94108,US,KellyWJohnson@superrito.com,415-794-2453,Friday
 ,Stephanie,Salas,3231 Wolf Pen Road,San Francisco,CA,94107,US,StephanieJSalas@superrito.com,650-449-3909,4.439766742010488,"['Seafood', 'Cold Prepared', 'Frozen']", , ,Rebecca,Hicks,36 Park Street,San Francisco,CA,94103,US,RebeccaHHicks@gustr.com,925-459-8491,Wednesday
 ,Neil,Neal,1459 Davis Avenue,San Francisco,CA,94104,US,NeilLNeal@teleworm.us,707-669-3567,4.439884381549807,['Raw Meat'], , ,George,Hodo,3890 Rardin Drive,San Francisco,CA,94107,US,GeorgeMHodo@rhyta.com,650-648-8808,Tuesday
 ,Roger,Stewart,437 Locust View Drive,San Francisco,CA,94143,US,RogerSStewart@superrito.com,415-894-9159,4.440118784289231,['Cold Prepared'], , ,Carroll,Keys,3529 Friendship Lane,San Francisco,CA,94104,US,CarrollRKeys@superrito.com,408-564-8129,Thursday
 ,Malcolm,Miller,2423 Hide A Way Road,San Francisco,CA,94108,US,MalcolmMMiller@rhyta.com,408-250-3296,4.440288495377702,['Seafood'], , ,David,Long,4215 Alexander Avenue,San Francisco,CA,94111,US,DavidMLong@jourrapide.com,925-571-0864,Thursday
 ,Malka,Weathersby,41 Jim Rosa Lane,San Francisco,CA,94108,US,MalkaDWeathersby@einrot.com,415-781-7825,4.440695630408396,[], , ,Raymond,Bennington,3438 Station Street,San Francisco,CA,94104,US,RaymondCBennington@armyspy.com,510-897-1978,Wednesday
 ,Malcolm,Miller,2423 Hide A Way Road,San Francisco,CA,94108,US,MalcolmMMiller@rhyta.com,408-250-3296,4.440740074011488,"['Seafood', 'Hot Prepared']", , ,Rosa,Kautz,4544 Wayside Lane,San Francisco,CA,94108,US,RosaDKautz@jourrapide.com,510-331-3686,Saturday
 ,Dominique,Perry,1583 Delaware Avenue,San Francisco,CA,94104,US,DominiqueMPerry@gustr.com,415-276-2823,4.440781449488652,['Raw Meat'], , ,James,Molina,1572 Roosevelt Street,San Francisco,CA,94105,US,JamesKMolina@teleworm.us,415-408-6017,Friday
 ,Saundra,Turner,4592 Wolf Pen Road,San Francisco,CA,94107,US,SaundraKTurner@rhyta.com,650-400-4902,4.442890527663386,['Frozen'], , ,Dora,Peters,442 Roosevelt Street,San Francisco,CA,94108,US,DoraRPeters@superrito.com,415-394-0416,Saturday
